codigo_depto;nombre_depto;cod_mun;nombre_mun;grupo_cultivo;sub_grupo_cultivo;cultivo;sistema_productivo;anio;periodo;area_sembrada;area_cosechada;produccion;rendimiento;estado_fisico_produccion;nombre_cientifico;ciclo_cultivo
25;CUNDINAMARCA;25214;COTA;HORTALIZAS;ACELGA;ACELGA;ACELGA;2018;2018A;15;15;300;20;FRUTO FRESCO;BETA VULGARIS;TRANSITORIO
25;CUNDINAMARCA;25754;SOACHA;HORTALIZAS;ACELGA;ACELGA;ACELGA;2018;2018A;12;12;132;11;FRUTO FRESCO;BETA VULGARIS;TRANSITORIO
25;CUNDINAMARCA;25175;CHIA;HORTALIZAS;ACELGA;ACELGA;ACELGA;2018;2018A;5;5;125;25;FRUTO FRESCO;BETA VULGARIS;TRANSITORIO
25;CUNDINAMARCA;25126;CAJICA;HORTALIZAS;ACELGA;ACELGA;ACELGA;2018;2018A;4;4;72;18;FRUTO FRESCO;BETA VULGARIS;TRANSITORIO
25;CUNDINAMARCA;25799;TENJO;HORTALIZAS;ACELGA;ACELGA;ACELGA;2018;2018A;1;1;18;18;FRUTO FRESCO;BETA VULGARIS;TRANSITORIO
25;CUNDINAMARCA;25312;GRANADA;FRUTALES;FRUTALES EXOTICOS;AGRAZ;AGRAZ;2018;2018;2;0;0;;FRUTO FRESCO;VACCINIUM MERIDIONALE;PERMANENTE
25;CUNDINAMARCA;25843;UBATE;FRUTALES;FRUTALES EXOTICOS;AGRAZ;AGRAZ;2018;2018;2;0;0;;FRUTO FRESCO;VACCINIUM MERIDIONALE;PERMANENTE
25;CUNDINAMARCA;25649;SAN BERNARDO;FRUTALES;FRUTALES EXOTICOS;AGRAZ;AGRAZ;2018;2018;1;1;2;4;FRUTO FRESCO;VACCINIUM MERIDIONALE;PERMANENTE
25;CUNDINAMARCA;25148;CAPARRAPI;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;689;393;1769;4.5;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25320;GUADUAS;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;217;142;284;2;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25878;VIOTA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;154;104;981;9.43;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25885;YACOPI;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;115;79;632;8;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25743;SILVANIA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;93;73;1460;20;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25649;SAN BERNARDO;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;85;14;119;8.5;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25506;VENECIA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;69;38;760;20;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25095;BITUIMA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;52;50;248;5;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25290;FUSAGASUGA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;51;43;387;9;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25394;LA PALMA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;51;32;32;1;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25718;SASAIMA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;51;42;279;6.64;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25599;APULO;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;50;28;196;7;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25653;SAN CAYETANO;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;48;41;185;4.5;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25312;GRANADA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;43;13;260;20;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25524;PANDI;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;40;20;80;4;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25596;QUIPILE;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;40;29;232;8;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25875;VILLETA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;39;25;139;5.56;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25797;TENA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;37;33;148;4.5;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25862;VERGARA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;36;32;128;4;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25777;SUPATA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;33;20;169;8.5;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25491;NOCAIMA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;33;5;30;6;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25662;SAN JUAN DE RIOSECO;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;32;28;196;7;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25120;CABRERA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;30;0;0;;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25245;EL COLEGIO;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;30;11;88;8;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25592;QUEBRADANEGRA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;30;13;77;5.92;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25805;TIBACUY;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;30;20;80;4;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25040;ANOLAIMA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;26;7;42;6;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25489;NIMAIMA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;26;26;191;7.5;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25368;JERUSALEN;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;24;20;79;4;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25658;SAN FRANCISCO;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;24;15;180;12;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25398;LA PEÃ‘A;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;23;13;65;5;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25258;EL PEÃ‘ON;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;20;16;64;4;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25328;GUAYABAL DE SIQUIMA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;20;12;46;3.86;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25035;ANAPOIMA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;19;19;228;12;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25580;PULI;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;16;6;33;6;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25123;CACHIPAY;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;15;11;50;4.5;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25807;TIBIRITA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;14;12;46;4;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25001;AGUA DE DIOS;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;13;11;99;9;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25086;BELTRAN;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;12;2;8;4;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25293;GACHALA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;9;0;0;;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25867;VIANI;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;9;2;16;8;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25019;ALBAN;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;7;3;18;6;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25841;UBAQUE;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;4;0;0;;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25898;ZIPACON;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;4;1;6;6;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25151;CAQUEZA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;3;3;20;8;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25299;GAMA;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;2;2;16;8;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25871;VILLAGOMEZ;FRUTALES;AGUACATE;AGUACATE;AGUACATE;2018;2018;2;0;0;;FRUTO FRESCO;PERSEA AMERICANA MILL.;PERMANENTE
25;CUNDINAMARCA;25281;FOSCA;HORTALIZAS;AHUYAMA;AHUYAMA;AHUYAMA;2018;2018A;70;70;700;10;HORTALIZA FRESCA;CUCURBITA MOSHATA;TRANSITORIO
25;CUNDINAMARCA;25841;UBAQUE;HORTALIZAS;AHUYAMA;AHUYAMA;AHUYAMA;2018;2018A;56;56;280;5;HORTALIZA FRESCA;CUCURBITA MOSHATA;TRANSITORIO
25;CUNDINAMARCA;25368;JERUSALEN;HORTALIZAS;AHUYAMA;AHUYAMA;AHUYAMA;2018;2018A;40;40;212;5.3;HORTALIZA FRESCA;CUCURBITA MOSHATA;TRANSITORIO
25;CUNDINAMARCA;25815;TOCAIMA;HORTALIZAS;AHUYAMA;AHUYAMA;AHUYAMA;2018;2018A;33;33;198;6;HORTALIZA FRESCA;CUCURBITA MOSHATA;TRANSITORIO
25;CUNDINAMARCA;25181;CHOACHI;HORTALIZAS;AHUYAMA;AHUYAMA;AHUYAMA;2018;2018A;30;30;540;18;HORTALIZA FRESCA;CUCURBITA MOSHATA;TRANSITORIO
25;CUNDINAMARCA;25599;APULO;HORTALIZAS;AHUYAMA;AHUYAMA;AHUYAMA;2018;2018A;21;21;65;3.09;HORTALIZA FRESCA;CUCURBITA MOSHATA;TRANSITORIO
25;CUNDINAMARCA;25426;MACHETA;HORTALIZAS;AHUYAMA;AHUYAMA;AHUYAMA;2018;2018A;8;8;80;10;HORTALIZA FRESCA;CUCURBITA MOSHATA;TRANSITORIO
25;CUNDINAMARCA;25807;TIBIRITA;HORTALIZAS;AHUYAMA;AHUYAMA;AHUYAMA;2018;2018A;6;6;62;10.32;HORTALIZA FRESCA;CUCURBITA MOSHATA;TRANSITORIO
25;CUNDINAMARCA;25436;MANTA;HORTALIZAS;AHUYAMA;AHUYAMA;AHUYAMA;2018;2018A;2;2;24;12;HORTALIZA FRESCA;CUCURBITA MOSHATA;TRANSITORIO
25;CUNDINAMARCA;25662;SAN JUAN DE RIOSECO;HORTALIZAS;AHUYAMA;AHUYAMA;AHUYAMA;2018;2018A;1;1;15;15;HORTALIZA FRESCA;CUCURBITA MOSHATA;TRANSITORIO
25;CUNDINAMARCA;25758;SOPO;HORTALIZAS;AJO;AJO;AJO;2018;2018A;20;20;220;11;HORTALIZA FRESCA;ALLIUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25322;GUASCA;HORTALIZAS;AJO;AJO;AJO;2018;2018A;8;8;122;15.28;HORTALIZA FRESCA;ALLIUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25295;GACHANCIPA;HORTALIZAS;AJO;AJO;AJO;2018;2018A;2;2;34;17.2;HORTALIZA FRESCA;ALLIUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25645;SAN ANTONIO DEL TEQUENDAMA;PLANTAS AROMATICAS, CONDIMENTARIAS Y MEDICINALES;PLANTAS AROMATICAS;ALBAHACA;ALBAHACA;2018;2018A;25;25;125;5;HOJA FRESCA;OCIMUM BASILICUM;TRANSITORIO
25;CUNDINAMARCA;25320;GUADUAS;PLANTAS AROMATICAS, CONDIMENTARIAS Y MEDICINALES;PLANTAS AROMATICAS;ALBAHACA;ALBAHACA;2018;2018A;22;22;176;8;HOJA FRESCA;OCIMUM BASILICUM;TRANSITORIO
25;CUNDINAMARCA;25797;TENA;PLANTAS AROMATICAS, CONDIMENTARIAS Y MEDICINALES;PLANTAS AROMATICAS;ALBAHACA;ALBAHACA;2018;2018A;13;13;65;5;HOJA FRESCA;OCIMUM BASILICUM;TRANSITORIO
25;CUNDINAMARCA;25086;BELTRAN;FIBRAS;ALGODON;ALGODON;ALGODON;2018;2018A;390;390;1153;2.96;SEMILLA;GOSSYPIUM HIRSTIUM;TRANSITORIO
25;CUNDINAMARCA;25815;TOCAIMA;FRUTALES;ANON;ANON;ANON;2018;2018;123;115;460;4;FRUTO FRESCO;ANNONA SQUAMOSA;PERMANENTE
25;CUNDINAMARCA;25368;JERUSALEN;FRUTALES;ANON;ANON;ANON;2018;2018;2;2;2;0.75;FRUTO FRESCO;ANNONA SQUAMOSA;PERMANENTE
25;CUNDINAMARCA;25245;EL COLEGIO;FLORES Y FOLLAJES;FLORES;ANTURIO;ANTURIO;2018;2018;65;51;354;7;FLOR FRESCA;ANTHURIUM ANDREANUM;PERMANENTE
25;CUNDINAMARCA;25123;CACHIPAY;FLORES Y FOLLAJES;FLORES;ANTURIO;ANTURIO;2018;2018;9;9;63;7;FLOR FRESCA;ANTHURIUM ANDREANUM;PERMANENTE
25;CUNDINAMARCA;25473;MOSQUERA;HORTALIZAS;APIO;APIO;APIO;2018;2018A;100;100;2300;23;HORTALIZA FRESCA;APIUM GRAVEOLENS;TRANSITORIO
25;CUNDINAMARCA;25754;SOACHA;HORTALIZAS;APIO;APIO;APIO;2018;2018A;15;15;165;11;HORTALIZA FRESCA;APIUM GRAVEOLENS;TRANSITORIO
25;CUNDINAMARCA;25322;GUASCA;FRUTALES;ARANDANO;ARANDANO;ARANDANO;2018;2018;12;9;72;8;FRUTO FRESCO;VACCINIUM CORYMBOSUM;PERMANENTE
25;CUNDINAMARCA;25183;CHOCONTA;FRUTALES;ARANDANO;ARANDANO;ARANDANO;2018;2018;10;7;28;4;FRUTO FRESCO;VACCINIUM CORYMBOSUM;PERMANENTE
25;CUNDINAMARCA;25200;COGUA;FRUTALES;ARANDANO;ARANDANO;ARANDANO;2018;2018;6;3;63;21;FRUTO FRESCO;VACCINIUM CORYMBOSUM;PERMANENTE
25;CUNDINAMARCA;25326;GUATAVITA;FRUTALES;ARANDANO;ARANDANO;ARANDANO;2018;2018;5;5;10;2;FRUTO FRESCO;VACCINIUM CORYMBOSUM;PERMANENTE
25;CUNDINAMARCA;25299;GAMA;FRUTALES;ARANDANO;ARANDANO;ARANDANO;2018;2018;2;2;24;16;FRUTO FRESCO;VACCINIUM CORYMBOSUM;PERMANENTE
25;CUNDINAMARCA;25758;SOPO;FRUTALES;ARANDANO;ARANDANO;ARANDANO;2018;2018;2;2;12;6;FRUTO FRESCO;VACCINIUM CORYMBOSUM;PERMANENTE
25;CUNDINAMARCA;25281;FOSCA;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;160;160;1600;10;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25839;UBALA;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;90;90;720;8;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25594;QUETAME;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;85;85;655;7.7;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25151;CAQUEZA;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;33;33;330;10;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25426;MACHETA;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;23;23;230;10;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25649;SAN BERNARDO;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;22;22;330;15;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25436;MANTA;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;20;20;200;10;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25290;FUSAGASUGA;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;15;15;180;12;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25875;VILLETA;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;15;15;105;7;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25653;SAN CAYETANO;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;11;11;198;18;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25312;GRANADA;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;10;10;80;8;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25513;PACHO;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;10;10;160;16;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25841;UBAQUE;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;7;7;126;18;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25293;GACHALA;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;6;6;42;7;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25885;YACOPI;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;6;6;24;4;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25845;UNE;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;6;6;94;17;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25807;TIBIRITA;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;5;5;35;7;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25797;TENA;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;4;4;32;9;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25178;CHIPAQUE;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;3;3;21;7;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25154;CARMEN DE CARUPA;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;2;2;28;14;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25777;SUPATA;TUBERCULOS Y PLATANOS;ARRACACHA;ARRACACHA;ARRACACHA;2018;2018;2;2;11;7;TUBERCULO FRESCO;ARRACACIA XANTHORRHIZA;ANUAL
25;CUNDINAMARCA;25530;PARATEBUENO;CEREALES;ARROZ;ARROZ;ARROZ RIEGO;2018;2018A;658;658;3108;4.72;PADDY VERDE;ORYZA SATIVA;TRANSITORIO
25;CUNDINAMARCA;25662;SAN JUAN DE RIOSECO;CEREALES;ARROZ;ARROZ;ARROZ RIEGO;2018;2018A;104;104;783;7.5;PADDY VERDE;ORYZA SATIVA;TRANSITORIO
25;CUNDINAMARCA;25815;TOCAIMA;CEREALES;ARROZ;ARROZ;ARROZ RIEGO;2018;2018A;26;26;131;5;PADDY VERDE;ORYZA SATIVA;TRANSITORIO
25;CUNDINAMARCA;25269;FACATATIVA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;264;264;462;1.75;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25430;MADRID;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;230;230;575;2.5;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25183;CHOCONTA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;203;203;287;1.41;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25260;EL ROSAL;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;190;190;432;2.28;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25745;SIMIJACA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;170;170;179;1.05;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25596;QUIPILE;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;126;126;172;1.37;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25099;BOJACA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;90;90;189;2.1;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25535;PASCA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;90;90;189;2.1;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25743;SILVANIA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;80;80;98;1.23;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25793;TAUSA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;80;80;196;2.45;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25769;SUBACHOQUE;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;76;76;160;2.1;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25312;GRANADA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;75;75;152;2.03;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25754;SOACHA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;65;65;159;2.45;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25154;CARMEN DE CARUPA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;60;60;147;2.45;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25151;CAQUEZA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;55;55;87;1.58;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25779;SUSA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;50;50;53;1.05;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25053;ARBELAEZ;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;48;48;118;2.45;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25594;QUETAME;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;48;48;50;1.05;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25297;GACHETA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;45;45;79;1.75;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25899;ZIPAQUIRA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;45;45;47;1.05;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25286;FUNZA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;40;40;84;2.1;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25372;JUNIN;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;40;40;42;1.05;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25407;LENGUAZAQUE;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;40;40;49;1.23;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25513;PACHO;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;40;40;56;1.4;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25845;UNE;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;40;40;49;1.23;GRANO SECO;PISUM SATIVUM;TRANSITORIO
